data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,770,15-09-2018 13:25,770.616736,1443,607,857.4964,2.377265239,27,13,19.2688,2.076923077
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,792,15-09-2018 12:55,794.6547262,1473,627,885.9803,2.349282297,30,20,28.4838,1.5
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,814,15-09-2018 12:15,815.6187738,1513,666,932.964,2.271771772,40,44,49.1868,0.909090909
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,836,15-09-2018 11:37,836.3247804,1551,687,962.857,2.257641921,38,21,29.893,1.80952381
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,858,15-09-2018 10:57,860.3783458,1591,711,997.0156,2.23769339,40,24,34.1587,1.666666667
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,880,15-09-2018 10:25,880.8556057,1623,732,1026.5126,2.217213115,31,20,29.497,1.55
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,902,15-09-2018 09:49,904.2400848,1659,756,1061.52,2.194444444,35,24,35.0074,1.458333333
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,924,15-09-2018 09:21,924.7308561,1687,773,1085.1593,2.18240621,28,16,23.6393,1.75
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,946,15-09-2018 08:39,946.2866255,1730,796,1112.2683,2.173366834,42,23,27.109,1.826086957
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,968,15-09-2018 08:11,968.0242822,1757,817,1134.9838,2.150550796,27,20,22.7155,1.35
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,990,15-09-2018 07:31,990.4060726,1797,834,1171.0854,2.154676259,40,21,30.1741,1.904761905
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1012,15-09-2018 06:27,1012.051779,1862,851,1195.6324,2.188014101,64,19,26.796,3.368421053
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1034,15-09-2018 05:55,1034.085785,1893,869,1221.3384,2.178365938,31,18,25.706,1.722222222
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1056,15-09-2018 05:15,1056.238848,1933,887,1245.8792,2.179255919,40,17,24.5408,2.352941176
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1078,15-09-2018 03:55,1078.481489,2013,914,1279.4373,2.202407002,79,27,33.5581,2.925925926
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1100,15-09-2018 02:23,1106.200939,2105,944,1321.6318,2.229872881,92,29,42.1945,3.172413793
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1122,15-09-2018 01:49,1122.971573,2139,960,1343.8886,2.228125,34,16,22.2568,2.125
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1144,15-09-2018 01:07,1145.493204,2181,982,1339.2283,2.220977597,42,25,33.3337,1.68
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1166,15-09-2018 00:37,1166.162268,2211,996,1357.1643,2.219879518,29,27,35.561,1.074074074
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,TRUE,1188,15-09-2018 00:05,1189.130067,2243,1011,1376.8154,2.21859545,32,17,24.3442,1.882352941
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),14-09-2018 08:44,16-09-2018 13:43,3178,FALSE,1201,14-09-2018 23:01,1201.818658,2307,1048,1407.7612,2.201335878,64,36,32.7476,1.777777778
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,22,17-09-2018 05:03,23.4576498,40,22,29.4681,1.818181818,40,22,29.4681,1.818181818
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,44,17-09-2018 04:29,47.8982721,74,42,58.3897,1.761904762,34,20,28.9216,1.7
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,66,17-09-2018 00:05,73.63222458,337,65,87.551,5.184615385,263,22,29.1613,11.95454545
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,88,16-09-2018 23:43,90.11551629,359,77,105.7891,4.662337662,21,12,18.2382,1.75
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,110,16-09-2018 22:55,110.1967106,407,106,145.4909,3.839622642,48,28,39.7018,1.714285714
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,132,16-09-2018 22:27,133.5356846,436,125,171.9448,3.488,28,18,26.4539,1.555555556
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,154,16-09-2018 21:55,154.0621889,467,143,197.4967,3.265734266,31,18,25.5518,1.722222222
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,176,16-09-2018 21:33,177.2004778,490,160,222.737,3.0625,22,17,25.2403,1.294117647
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,198,16-09-2018 20:39,204.4580482,544,182,253.0519,2.989010989,54,21,30.3149,2.571428571
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,220,16-09-2018 20:03,222.2569506,580,195,271.4199,2.974358974,36,12,18.368,3
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,242,16-09-2018 19:35,244.093495,608,213,295.4955,2.854460094,28,18,24.0757,1.555555556
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,264,16-09-2018 19:07,266.6097236,635,242,318.7588,2.623966942,27,28,23.2633,0.964285714
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,286,16-09-2018 18:33,286.0044586,670,257,340.723,2.607003891,34,15,21.9642,2.266666667
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,308,16-09-2018 17:53,308.1454171,710,276,368.1609,2.572463768,40,19,27.438,2.105263158
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,330,16-09-2018 16:39,333.0207119,784,295,394.9393,2.657627119,73,18,26.7784,4.055555556
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,TRUE,352,16-09-2018 16:11,353.5534436,811,311,416.6524,2.607717042,27,15,21.713,1.8
training,14-09-2018 08:44,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153691467675448833,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),16-09-2018 13:43,17-09-2018 05:56,973,FALSE,366,16-09-2018 14:45,366.6205751,897,323,433.6845,2.777089783,86,12,17.0321,7.166666667
training,17-09-2018 08:14,thanos::sroute:6d3a5b56-1723-4b19-a9ed-fd7d16fb889b,Carting,trip-153717209621793597,IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),17-09-2018 08:14,17-09-2018 10:56,161,TRUE,9,17-09-2018 09:27,9.38129024,16,8,12.55,2,16,8,12.55,2
training,17-09-2018 08:14,thanos::sroute:6d3a5b56-1723-4b19-a9ed-fd7d16fb889b,Carting,trip-153717209621793597,IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),17-09-2018 08:14,17-09-2018 10:56,161,TRUE,18,17-09-2018 09:13,19.63924917,30,17,23.9959,1.764705882,14,8,11.4459,1.75
training,17-09-2018 08:14,thanos::sroute:6d3a5b56-1723-4b19-a9ed-fd7d16fb889b,Carting,trip-153717209621793597,IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),17-09-2018 08:14,17-09-2018 10:56,161,FALSE,20,17-09-2018 09:01,20.99851669,42,20,26.1636,2.1,12,3,3.3481,4
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,22,14-09-2018 09:09,22.02977343,29,17,23.3707,1.705882353,29,17,23.3707,1.705882353
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,44,14-09-2018 08:39,44.22402225,59,33,46.7065,1.787878788,29,16,23.3358,1.8125
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,66,14-09-2018 08:01,68.3567983,97,53,74.9157,1.830188679,38,19,28.2092,2
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,88,14-09-2018 07:39,89.69691481,119,70,97.7529,1.7,21,16,22.8372,1.3125
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,110,14-09-2018 07:13,111.0352128,145,86,119.4574,1.686046512,26,16,21.7045,1.625
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,132,14-09-2018 06:47,134.2294545,171,107,146.1366,1.598130841,25,20,26.6793,1.25
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,154,14-09-2018 06:15,154.4187613,203,133,184.6235,1.526315789,32,32,40.9385,1
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,176,14-09-2018 05:43,176.8238144,235,147,204.2573,1.598639456,32,24,34.4458,1.333333333
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,198,14-09-2018 05:19,199.1909065,259,164,228.8744,1.579268293,24,17,24.6171,1.411764706
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,220,14-09-2018 04:59,221.0210277,280,180,251.5144,1.555555556,20,15,22.64,1.333333333
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,242,14-09-2018 04:35,242.6697353,303,199,277.7225,1.522613065,23,18,26.2082,1.277777778
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,264,14-09-2018 04:11,265.9072169,328,215,299.9741,1.525581395,24,23,30.4443,1.043478261
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,TRUE,286,14-09-2018 03:23,287.1312464,376,241,336.267,1.560165975,48,25,36.2929,1.92
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),14-09-2018 00:50,14-09-2018 09:47,536,FALSE,296,14-09-2018 01:15,296.4376564,504,244,338.0094,2.06557377,127,13,15.5972,9.769230769
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,22,14-09-2018 14:55,23.29490846,41,34,32.2174,1.205882353,41,34,32.2174,1.205882353
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,44,14-09-2018 13:49,44.16988628,108,61,59.7835,1.770491803,66,27,27.5661,2.444444444
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,66,14-09-2018 13:19,68.17312917,138,81,82.8821,1.703703704,29,25,26.5773,1.16
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,88,14-09-2018 12:47,88.40198315,169,107,110.706,1.579439252,31,26,27.8239,1.192307692
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,110,14-09-2018 12:09,110.256432,207,140,147.062,1.478571429,37,46,49.6313,0.804347826
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,132,14-09-2018 11:43,132.7206329,233,146,155.7402,1.595890411,25,21,25.2705,1.19047619
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,154,14-09-2018 11:19,154.974807,257,162,178.9458,1.586419753,24,16,23.2056,1.5
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,TRUE,176,14-09-2018 10:45,177.1878107,291,183,206.3138,1.590163934,33,20,27.368,1.65
training,14-09-2018 00:50,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),14-09-2018 09:47,14-09-2018 16:54,426,FALSE,177,14-09-2018 10:45,177.6361298,291,183,206.3138,1.590163934,0,0,0,-1
test,03-10-2018 16:50,thanos::sroute:b743d024-a50a-40a4-8ffd-e3b420b7534e,Carting,trip-153858541377072453,IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),03-10-2018 16:50,03-10-2018 19:20,150,TRUE,9,03-10-2018 18:13,11.19415075,27,9,11.7657,3,27,9,11.7657,3
test,03-10-2018 16:50,thanos::sroute:b743d024-a50a-40a4-8ffd-e3b420b7534e,Carting,trip-153858541377072453,IND400072AAB,Mumbai Hub (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),03-10-2018 16:50,03-10-2018 19:20,150,FALSE,17,03-10-2018 17:19,17.86333228,81,16,20.898,5.0625,54,8,9.1396,6.75
training,26-09-2018 08:46,thanos::sroute:4a08696a-9cec-4355-8dd7-7580f993a592,FTL,trip-153795158611170515,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),26-09-2018 08:46,26-09-2018 16:52,486,TRUE,22,26-09-2018 15:59,23.12332914,50,18,26.7093,2.777777778,50,18,26.7093,2.777777778
training,26-09-2018 08:46,thanos::sroute:4a08696a-9cec-4355-8dd7-7580f993a592,FTL,trip-153795158611170515,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),26-09-2018 08:46,26-09-2018 16:52,486,TRUE,44,26-09-2018 15:27,49.14475486,82,38,53.7226,2.157894737,31,19,27.0132,1.631578947
training,26-09-2018 08:46,thanos::sroute:4a08696a-9cec-4355-8dd7-7580f993a592,FTL,trip-153795158611170515,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),26-09-2018 08:46,26-09-2018 16:52,486,TRUE,66,26-09-2018 15:05,66.66116006,104,50,72.1055,2.08,22,12,18.383,1.833333333
training,26-09-2018 08:46,thanos::sroute:4a08696a-9cec-4355-8dd7-7580f993a592,FTL,trip-153795158611170515,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),26-09-2018 08:46,26-09-2018 16:52,486,TRUE,88,26-09-2018 14:33,88.87204724,136,67,95.7717,2.029850746,31,16,23.6662,1.9375
